UR_id,dataset,split,n_sources,theta,method,sources_explored,shipping_time_total,shipping_rows_total,local_time_total,method_time_total,rows_final,coverage_final,penalty_final,runtime_total
21,MATHE,random_10,10,0.8,method1_full_scan,10,0.04320537400781177,20255,2.005974125007924,2.049179499015736,10,1.0,0.4962962962962963,2.059671640396118
21,MATHE,random_10,10,0.8,method1_full_scan_stats,1,0.003992874997493345,2026,0.0944567080005072,0.09844958299800055,10,1.0,0.4962962962962963,0.11066699028015137
21,MATHE,random_10,10,0.9,method1_full_scan,10,0.041919623989087995,20255,1.9980307959995116,2.0399504199885996,10,1.0,0.4962962962962963,2.051111936569214
21,MATHE,random_10,10,0.9,method1_full_scan_stats,1,0.004105333995539695,2026,0.09430645799875492,0.09841179199429462,10,1.0,0.4962962962962963,0.11110925674438477
21,MATHE,random_100,100,0.7,method1_full_scan,100,0.24036412202258362,20255,2.1040188720144215,2.344382994037005,10,1.0,0.528042328042328,2.4020121097564697
21,MATHE,random_100,100,0.7,method1_full_scan_stats,2,0.004780875002325047,406,0.018544623999332543,0.02332549900165759,10,1.0,0.4962962962962963,0.0841071605682373
21,MATHE,random_100,100,0.8,method1_full_scan,100,0.2215707069990458,20255,2.123602879946702,2.345173586945748,10,1.0,0.528042328042328,2.385075807571411
21,MATHE,random_100,100,0.8,method1_full_scan_stats,2,0.004976707998139318,406,0.018516250005632173,0.02349295800377149,10,1.0,0.4962962962962963,0.08427071571350098
21,MATHE,random_100,100,0.9,method1_full_scan,100,0.22142991906730458,20255,2.123717502996442,2.3451474220637465,10,1.0,0.528042328042328,2.385601043701172
21,MATHE,random_100,100,0.9,method1_full_scan_stats,2,0.004917124992061872,406,0.01822724999510683,0.023144374987168703,10,1.0,0.4962962962962963,0.08361196517944336
21,MATHE,random_20,20,0.7,method1_full_scan,20,0.07073041799594648,20255,2.003237914010242,2.0739683320061886,10,1.0,0.4962962962962963,2.093485116958618
21,MATHE,random_20,20,0.7,method1_full_scan_stats,1,0.003185749999829568,1012,0.052704291010741144,0.05589004101057071,10,1.0,0.5518518518518518,0.07332873344421387
21,MATHE,random_20,20,0.8,method1_full_scan,20,0.06548483100050362,20255,2.019360459984455,2.0848452909849584,10,1.0,0.4962962962962963,2.0991439819335938
21,MATHE,random_20,20,0.8,method1_full_scan_stats,1,0.0035352920021978207,1012,0.05335604200081434,0.05689133400301216,10,1.0,0.5518518518518518,0.07424426078796387
21,MATHE,random_20,20,0.9,method1_full_scan,20,0.06617770999582717,20255,2.0262957910235855,2.0924735010194127,10,1.0,0.4962962962962963,2.107105016708374
21,MATHE,random_20,20,0.9,method1_full_scan_stats,1,0.003448957999353297,1012,0.05220125000778353,0.055650208007136825,10,1.0,0.5518518518518518,0.07271599769592285
21,MATHE,random_5,5,0.7,method1_full_scan,5,0.03626937499939231,20255,1.9745259990013437,2.010795374000736,10,1.0,0.528042328042328,2.022162914276123
21,MATHE,random_5,5,0.7,method1_full_scan_stats,1,0.006374958997184876,4051,0.21884633300214773,0.2252212919993326,10,1.0,0.528042328042328,0.23506927490234375
21,MATHE,random_5,5,0.8,method1_full_scan,5,0.030737831999431364,20255,1.9987054180019186,2.02944325000135,10,1.0,0.528042328042328,2.0385639667510986
21,MATHE,random_5,5,0.8,method1_full_scan_stats,1,0.006337250000797212,4051,0.21876845799852163,0.22510570799931884,10,1.0,0.528042328042328,0.23562026023864746
21,MATHE,random_5,5,0.9,method1_full_scan,5,0.03104529200209072,20255,2.0001007489991025,2.0311460410011932,10,1.0,0.528042328042328,2.0401461124420166
21,MATHE,random_5,5,0.9,method1_full_scan_stats,1,0.07474083299894119,4051,0.3010338739986764,0.3757747069976176,10,1.0,0.528042328042328,0.38637804985046387
21,MATHE,skewed_10,10,0.7,method1_full_scan,10,0.04703679100930458,20254,2.0017266649811063,2.048763455990411,10,1.0,0.528042328042328,2.0636119842529297
21,MATHE,skewed_10,10,0.7,method1_full_scan_stats,1,0.0076433750000433065,4726,0.2588684160000412,0.2665117910000845,10,1.0,0.4962962962962963,0.2793242931365967
21,MATHE,skewed_10,10,0.8,method1_full_scan,10,0.042217248999804724,20254,2.006278086009843,2.0484953350096475,10,1.0,0.528042328042328,2.0594592094421387
21,MATHE,skewed_10,10,0.8,method1_full_scan_stats,1,0.007394916006887797,4726,0.25973529100156156,0.26713020700844936,10,1.0,0.4962962962962963,0.28035712242126465
21,MATHE,skewed_10,10,0.9,method1_full_scan,10,0.042603043009876274,20254,2.011621664001723,2.054224707011599,10,1.0,0.528042328042328,2.065579891204834
21,MATHE,skewed_10,10,0.9,method1_full_scan_stats,1,0.007315416994970292,4726,0.2615567920001922,0.2688722089951625,10,1.0,0.4962962962962963,0.28174805641174316
21,MATHE,skewed_100,100,0.7,method1_full_scan,100,0.23939516699465457,20180,2.134083999961149,2.3734791669558035,10,1.0,0.528042328042328,2.4304401874542236
21,MATHE,skewed_100,100,0.7,method1_full_scan_stats,1,0.0026123329953406937,472,0.019255959006841294,0.021868292002181988,10,1.0,0.4962962962962963,0.07413411140441895
21,MATHE,skewed_100,100,0.8,method1_full_scan,100,0.22509654500026954,20180,2.1510007469914854,2.376097291991755,10,1.0,0.528042328042328,2.4173121452331543
21,MATHE,skewed_100,100,0.8,method1_full_scan_stats,1,0.002707749998080544,472,0.027989666996290907,0.03069741699437145,10,1.0,0.4962962962962963,0.08324980735778809
21,MATHE,skewed_100,100,0.9,method1_full_scan,100,0.22322166900266893,20180,2.168904166028369,2.392125835031038,10,1.0,0.528042328042328,2.4324238300323486
21,MATHE,skewed_100,100,0.9,method1_full_scan_stats,1,0.0026514999990467913,472,0.0200294170062989,0.02268091700534569,10,1.0,0.4962962962962963,0.07663488388061523
21,MATHE,skewed_20,20,0.7,method1_full_scan,20,0.06870579400128918,20254,1.9880320419979398,2.056737835999229,10,1.0,0.5518518518518518,2.0758631229400635
21,MATHE,skewed_20,20,0.7,method1_full_scan_stats,1,0.004648375004762784,2363,0.12316637400363106,0.12781474900839385,10,1.0,0.528042328042328,0.1447160243988037
21,MATHE,skewed_20,20,0.8,method1_full_scan,20,0.06273304299247684,20254,2.017709586012643,2.0804426290051197,10,1.0,0.5518518518518518,2.0948588848114014
21,MATHE,skewed_20,20,0.8,method1_full_scan_stats,1,0.004829208999581169,2363,0.1186850410012994,0.12351425000088057,10,1.0,0.528042328042328,0.1412668228149414
21,MATHE,skewed_20,20,0.9,method1_full_scan,20,0.06347404501138953,20254,2.010975207995216,2.0744492530066054,10,1.0,0.5518518518518518,2.088351011276245
21,MATHE,skewed_20,20,0.9,method1_full_scan_stats,1,0.004391124995891005,2363,0.11900679199607112,0.12339791699196212,10,1.0,0.528042328042328,0.1410670280456543
21,MATHE,skewed_5,5,0.7,method1_full_scan,5,0.033917708016815595,20254,1.9974476249990403,2.031365333015856,10,1.0,0.528042328042328,2.042393207550049
21,MATHE,skewed_5,5,0.7,method1_full_scan_stats,1,0.017049250003765337,14178,1.1796585839911131,1.1967078339948785,10,1.0,0.4518518518518519,1.2064189910888672
21,MATHE,skewed_5,5,0.8,method1_full_scan,5,0.03187429199897451,20254,1.995783748003305,2.0276580400022794,10,1.0,0.528042328042328,2.037142038345337
21,MATHE,skewed_5,5,0.8,method1_full_scan_stats,1,0.015659000004234258,14178,1.1908114999969257,1.20647050000116,10,1.0,0.4518518518518519,1.2166080474853516
21,MATHE,skewed_5,5,0.9,method1_full_scan,5,0.033402211003704,20254,1.9949541250025504,2.0283563360062544,10,1.0,0.528042328042328,2.0373001098632812
21,MATHE,skewed_5,5,0.9,method1_full_scan_stats,1,0.016145875000802334,14178,1.1910781249971478,1.2072239999979502,10,1.0,0.4518518518518519,1.2182848453521729
21,MATHE,high_penalty_20,20,0.7,method1_full_scan,20,0.07577770597708877,20262,2.024822873994708,2.100600579971797,10,1.0,0.528042328042328,2.121661901473999
21,MATHE,high_penalty_20,20,0.7,method1_full_scan_stats,1,0.0033675839949864894,1013,0.04698416700557573,0.05035175100056222,10,1.0,0.4962962962962963,0.0678250789642334
21,MATHE,high_penalty_20,20,0.8,method1_full_scan,20,0.0669110849921708,20262,2.0256598320047488,2.0925709169969196,10,1.0,0.528042328042328,2.106238842010498
21,MATHE,high_penalty_20,20,0.8,method1_full_scan_stats,1,0.0033558750001247972,1013,0.054942209004366305,0.0582980840044911,10,1.0,0.4962962962962963,0.07545995712280273
21,MATHE,high_penalty_20,20,0.9,method1_full_scan,20,0.06641979001142317,20262,2.0254602080167388,2.091879998028162,10,1.0,0.528042328042328,2.10575795173645
21,MATHE,high_penalty_20,20,0.9,method1_full_scan_stats,1,0.003115749997959938,1013,0.04654133199801436,0.049657081995974295,10,1.0,0.4962962962962963,0.06708478927612305
21,MATHE,high_penalty_5,5,0.7,method1_full_scan,5,0.03598249999777181,20262,1.9996162499955972,2.035598749993369,10,1.0,0.5518518518518518,2.0459141731262207
21,MATHE,high_penalty_5,5,0.7,method1_full_scan_stats,1,0.0058294580012443475,4053,0.3471824169973843,0.3530118749986286,10,1.0,0.528042328042328,0.36382603645324707
21,MATHE,high_penalty_5,5,0.8,method1_full_scan,5,0.03137179199256934,20262,2.0127465420155204,2.0441183340080897,10,1.0,0.5518518518518518,2.0538711547851562
21,MATHE,high_penalty_5,5,0.8,method1_full_scan_stats,1,0.006008707998262253,4053,0.21671754099952523,0.22272624899778748,10,1.0,0.528042328042328,0.23305702209472656
21,MATHE,high_penalty_5,5,0.9,method1_full_scan,5,0.032214959006523713,20262,1.9976330840072478,2.0298480430137715,10,1.0,0.5518518518518518,2.0390548706054688
21,MATHE,high_penalty_5,5,0.9,method1_full_scan_stats,1,0.007110792001185473,4053,0.22269970799970906,0.22981050000089454,10,1.0,0.528042328042328,0.2402040958404541
21,MATHE,low_coverage_20,20,0.7,method1_full_scan,20,0.07131624900648603,20255,1.2243749979970744,1.2956912470035604,7,0.75,0.44047619047619047,1.313913106918335
21,MATHE,low_coverage_20,20,0.7,method1_full_scan_stats,1,0.003151167002215516,1012,0.04078441800083965,0.043935585003055166,7,0.75,0.4904761904761905,0.06107592582702637
21,MATHE,low_coverage_20,20,0.8,method1_full_scan,20,0.06404471002315404,20255,1.2247177889876184,1.2887624990107724,7,0.75,0.44047619047619047,1.3031790256500244
21,MATHE,low_coverage_20,20,0.8,method1_full_scan_stats,1,0.0035422090004431084,1012,0.040395250005531125,0.04393745900597423,7,0.75,0.4904761904761905,0.06221294403076172
21,MATHE,low_coverage_20,20,0.9,method1_full_scan,20,0.06330016699212138,20255,1.2222162049947656,1.285516371986887,7,0.75,0.44047619047619047,1.2994370460510254
21,MATHE,low_coverage_20,20,0.9,method1_full_scan_stats,1,0.0031850829982431605,1012,0.04021712500252761,0.04340220800077077,7,0.75,0.4904761904761905,0.06068897247314453
21,MATHE,low_coverage_5,5,0.7,method1_full_scan,5,0.03597091799019836,20255,1.45642033299373,1.4923912509839283,8,0.75,0.5654761904761905,1.5029001235961914
21,MATHE,low_coverage_5,5,0.7,method1_full_scan_stats,1,0.006169915999635123,4051,0.1778512920063804,0.1840212080060155,8,0.75,0.5321428571428571,0.1940760612487793
21,MATHE,low_coverage_5,5,0.8,method1_full_scan,5,0.0299831669908599,20255,1.448188458023651,1.478171625014511,8,0.75,0.5654761904761905,1.487273931503296
21,MATHE,low_coverage_5,5,0.8,method1_full_scan_stats,1,0.005734874997870065,4051,0.17803462500160094,0.183769499999471,8,0.75,0.5321428571428571,0.19342589378356934
21,MATHE,low_coverage_5,5,0.9,method1_full_scan,5,0.030106374993920326,20255,1.458545416004199,1.4886517909981194,8,0.75,0.5654761904761905,1.4974489212036133
21,MATHE,low_coverage_5,5,0.9,method1_full_scan_stats,1,0.00603387499722885,4051,0.17778891699708765,0.1838227919943165,8,0.75,0.5321428571428571,0.19355511665344238
21,MATHE,low_penalty_20,20,0.7,method1_full_scan,20,0.07103816596645629,20319,2.070949126020423,2.1419872919868794,5,1.0,0.0,2.1610701084136963
21,MATHE,low_penalty_20,20,0.7,method1_full_scan_stats,1,0.003155500002321787,1016,0.044448792992625386,0.04760429299494717,7,1.0,0.2888888888888889,0.0649878978729248
21,MATHE,low_penalty_20,20,0.8,method1_full_scan,20,0.06412625100347213,20319,2.0831729999990785,2.1472992510025506,5,1.0,0.0,2.1613776683807373
